temp,wind,humidity,barometer,day_power,cloud cover
0.40646019661467947,0.4205829164611663,0.45459484151172325,0.5871844830592199,0.4411764705882353,5
0.302409097710609,0.42580706508819477,0.5862604445922466,0.5600506841724009,0.6470588235294118,5
0.30309601940362385,0.37445033773063147,0.7173208204574764,0.4404383158390477,0.20588235294117646,6
0.29314928425357867,0.6508864754478789,0.5880362909426418,0.3469199132109022,0.4411764705882353,5
0.31382508203738047,0.5804433564531484,0.6475988091628815,0.4252396368049549,0.38235294117647056,5
0.31237218813905926,0.15681178254277672,0.5963047127979553,0.5286449352333396,0.47058823529411764,5
0.37420586230402175,0.39142300194931773,0.5605779921770833,0.5074652945423104,0.3529411764705882,4
0.39202453987730057,0.2576417402845174,0.5211497827213651,0.6025575588693766,0.38235294117647056,5
0.41997866097626024,0.2844308839732181,0.3923253060708015,0.7283950691330219,0.7941176470588235,4
0.46048249458000823,0.2396048601034751,0.4056739144836137,0.7011857214735375,0.6764705882352942,4
0.5226993865030674,0.2569781427564182,0.24239524777737909,0.6565228787021837,0.8235294117647058,4
0.6289493865030674,0.22871994801819362,0.33449613948358103,0.5046557503690128,0.7352941176470588,4
0.6944274028629854,0.12280701754385964,0.28890084918072,0.45181470803272106,0.5588235294117647,4
0.7276073619631901,0.34324582140931525,0.2117769006897101,0.4529113958974218,0.7941176470588235,4
0.7226993865030673,0.39832441624154946,0.2548339512817446,0.4671476459146664,0.5588235294117647,4
0.650575153374233,0.24561403508771928,0.699883054924318,0.4369025120359762,0.3235294117647059,6
0.6956288343558281,0.1806367771280052,0.5059469228826962,0.36396242292146574,0.5882352941176471,4
0.7118481595092023,0.2573099415204678,0.3485494823851478,0.29815425363148584,0.6176470588235294,2
0.6655930470347645,0.36257309941520466,0.39227099363446694,0.3681767391814166,0.7352941176470588,4
0.4259074642126789,0.5451591942820013,0.4085104120984995,0.544529665751611,0.6176470588235294,5
0.4177914110429447,0.41756874455642656,0.4780927321293307,0.6340097391400334,0.4117647058823529,5
0.4447852760736195,0.18597320724980293,0.40346051110313774,0.6316922100674578,0.47058823529411764,4
0.5196191206543966,0.18453541260558803,0.46878363832077496,0.5733815232235724,0.38235294117647056,5
0.5664749488752555,0.30539311241065625,0.45910244654414,0.4365783338621352,0.4117647058823529,5
0.5502556237218813,0.18843404808317088,0.47096971388324094,0.47126539846325777,0.6470588235294118,5
0.5729261136303013,0.37460801762861257,0.5914346976732898,0.5629796322541978,0.47058823529411764,5
0.6728016359918197,0.3489278752436647,0.5056346263737723,0.5143810955842802,0.5882352941176471,4
0.6031186094069528,0.20077972709551656,0.7570333160573564,0.413885861693176,0.1764705882352941,3
0.4967919222903885,0.5640025990903182,0.7133118048080374,0.5147052737581213,0.2647058823529412,5
0.4919861963190183,0.39116309291747886,0.5346782017036771,0.5899146100895276,0.4411764705882353,3
0.4949897750511246,0.08771929824561403,0.5799611954976147,0.5526341200976663,0.5882352941176471,5
0.5965107361963189,0.10981156595191682,0.5240601204002711,0.5519857637499825,0.6764705882352942,4
0.6451687116564416,0.22417153996101363,0.598698986033037,0.5393428149701354,0.6470588235294118,5
0.6493998399573218,0.1352657004830918,0.6070766793376425,0.5122387006962779,0.5588235294117647,4
0.6379601226993864,0.2553606237816764,0.7036306130314025,0.4297705922114474,0.2647058823529412,5
0.5619495569188819,0.44409789906865926,0.8137463620779013,0.39923300823550356,0.058823529411764705,7
0.6031186094069528,0.31773879142300193,0.7682759903786098,0.5289691134071823,0.14705882352941177,7
0.5785276073619632,0.4222139272531209,0.7552525614958339,0.5025727331668772,0.1764705882352941,7
0.5730828220858895,0.23716699155295645,0.7470398277717976,0.5140569174104375,0.38235294117647056,3
0.5923057259713701,0.25276153346328784,0.7682759903786098,0.5305900042763927,0.4411764705882353,6
0.6830138036809815,0.13580246913580246,0.6333638985235686,0.5788925521788908,0.4411764705882353,5
0.7322724948875253,0.17673814165042234,0.5168773006950258,0.6220082492999133,0.6176470588235294,4
0.771919734151329,0.22287199480181935,0.5171895972039495,0.631409416341338,0.6176470588235294,4
0.6914238241308792,0.294996751137102,0.5062592193916198,0.6398380488612379,0.9705882352941176,4
0.6199386503067483,0.28979857050032487,0.41163337718773674,0.6239533183429664,0.9117647058823529,2
0.6361579754601226,0.07472384665367121,0.42849738866961684,0.5283207570594968,0.5882352941176471,4
0.6637908997955008,0.18193632228719947,0.5705923002299034,0.470617042115574,0.5,4
0.666193762781186,0.15919428200129954,0.6130646254435275,0.4381992247313473,0.38235294117647056,5
0.607924335378323,0.30994152046783624,0.7058166885938684,0.3383523471879286,0.2647058823529412,4
0.607924335378323,0.3612735542560104,0.5883932012385547,0.2910223338069553,0.5588235294117647,5
0.5760864008179958,0.17868745938921377,0.6236827067469335,0.28972562111158773,0.47058823529411764,5
0.5640720858895705,0.0825211176088369,0.6324270089967974,0.3386765253617696,0.2647058823529412,4
0.5971114519427402,0.13840155945419103,0.6433573868091269,0.4070781200424882,0.5,4
0.5688778118609406,0.3950617283950617,0.6877034910762934,0.561062752617568,0.3529411764705882,5
0.5874999999999999,0.2378167641325536,0.5224986378556524,0.6784152515484685,0.6176470588235294,5
0.6067229038854806,0.41390513320337874,0.708315060665258,0.5753265922666255,0.20588235294117646,6
0.6499744376278118,0.23391812865497075,0.7523488684235007,0.5853761156557376,0.20588235294117646,6
0.7346753578732106,0.19168291098115658,0.6158752940238408,0.6340028417320784,0.6470588235294118,4
0.8049591002044989,0.1968810916179337,0.6589722122553123,0.5698155633113089,0.5882352941176471,4
0.733128834355828,0.24569698477873164,0.5983335326715304,0.5800444193072227,0.7352941176470588,4
0.605521472392638,0.2092267706302794,0.6065063987561297,0.5662496033990418,0.3529411764705882,5
0.5658742331288342,0.2566601689408707,0.6967600898350808,0.5762991267881539,0.47058823529411764,4
0.5965107361963189,0.3281351526965562,0.6855174155138273,0.5840794029603682,0.3529411764705882,3
0.657183026584867,0.24561403508771928,0.5459208760249306,0.5526341200976663,0.5882352941176471,5
0.614532208588957,0.3840155945419103,0.5715291897566745,0.4839083472431067,0.47058823529411764,4
0.6349565439672801,0.34307992202729043,0.6777100027907348,0.48520505993847607,0.29411764705882354,6
0.6445679959100203,0.35932423651721895,0.7120626187723424,0.48877101985074134,0.3235294117647059,6
0.5911042944785275,0.5029239766081871,0.47284349293678307,0.5263756880164436,0.7058823529411764,5
0.6091257668711656,0.3255360623781676,0.48939520790973967,0.607744409650854,0.6764705882352942,5
0.6499744376278118,0.10266406757634827,0.5271830854895081,0.605475162433958,0.7058823529411764,5
0.6323898494143892,0.4175084175084175,0.5804438355568604,0.5615342845067914,0.47058823529411764,6
0.6295501022494886,0.19298245614035087,0.4843984637669604,0.6378929798181847,0.8235294117647058,4
0.657183026584867,0.09941520467836257,0.4975149171417561,0.6275192782552317,0.5882352941176471,4
0.7088445807770959,0.3508771929824561,0.4703451208653936,0.5607385744437234,0.4117647058823529,4
0.7376789366053167,0.31189083820662766,0.48033860915095206,0.5973707080879009,0.5882352941176471,5
0.7839340490797545,0.3047433398310591,0.4575409639995216,0.48261163454773737,0.6470588235294118,4
0.7004345603271983,0.5237166991552956,0.4419261385533363,0.46640272585562315,1.0,5
0.6283486707566461,0.23521767381416503,0.5949514279259525,0.5023865031521151,0.2647058823529412,4
0.570652018832929,0.30772020490502744,0.6022795018213947,0.5327160099746155,0.29411764705882354,5
0.5961189650573485,0.31697601491651833,0.5246304009817839,0.6340169364352874,0.8235294117647058,5
0.6289493865030674,0.21377517868745938,0.5015747717577642,0.7043495054558502,0.5882352941176471,4
0.7112474437627812,0.25141867013212044,0.5345949226346309,0.6876219116855893,0.6176470588235294,5
0.754819359236537,0.27151830192765863,0.5605779921770833,0.6478560556942714,0.5588235294117647,4
0.7890128276631343,0.11483253588516745,0.468017092344326,0.6396906951458554,0.6470588235294118,4
0.8560199386503066,0.13905133203378817,0.3775930577150526,0.6074202314770112,0.6470588235294118,4
0.8956671779141103,0.28135152696556204,0.3791545402596712,0.5017381468044313,0.6470588235294118,4
0.780930470347648,0.2683560753736192,0.5037608473202301,0.5393428149701354,0.6176470588235294,4
0.7532975460122698,0.20597790773229369,0.6308655264521787,0.5672221379205684,0.5294117647058824,5
0.7593047034764824,0.2917478882391163,0.6889526771119883,0.5983432426094275,0.47058823529411764,3
0.7496932515337422,0.17738791423001948,0.5537282887480233,0.6135796167800152,0.6470588235294118,4
0.7352760736196318,0.2644574398960364,0.5915161663277917,0.6057993406078008,0.5588235294117647,4
0.6956288343558281,0.1046133853151397,0.5246847134181185,0.6268709219075479,0.38235294117647056,5
0.6812116564417177,0.34048083170890187,0.6002604685776554,0.5805134430481029,0.5,5
0.7154524539877299,0.2969460688758934,0.5534159922390995,0.5367493895793967,0.4411764705882353,5
0.6914238241308792,0.3742690058479532,0.6011973581044265,0.4988205432398516,0.5294117647058824,5
0.6703987730061348,0.2586094866796621,0.5912038698188682,0.5059524630643804,0.38235294117647056,4
0.6403629856850714,0.22287199480181935,0.5009501787399168,0.5960739953925316,0.29411764705882354,5
0.6223415132924334,0.33528265107212474,0.7960703796728195,0.515029451931964,0.14705882352941177,6
0.671165644171779,0.4242047198374186,0.7951202009329028,0.4697962505690363,0.4117647058823529,6
0.652978016359918,0.40740740740740744,0.5621602944889634,0.47645224924473517,0.3235294117647059,5
0.6452488070892978,0.2888455707169158,0.5802318524720151,0.5928754374106191,0.6176470588235294,5
0.6499744376278118,0.2729044834307992,0.5521668062034046,0.7105088907588524,0.6176470588235294,5
0.6896216768916155,0.3651721897335932,0.6011973581044265,0.702404436412797,0.4411764705882353,3
0.6728016359918197,0.4548408057179987,0.45316881287458977,0.6262225655598641,0.7352941176470588,5
0.5917050102249488,0.2852501624431449,0.4850230567848077,0.6544260666841399,0.6764705882352942,4
0.5424463190184048,0.1682910981156595,0.5546651782747944,0.6615579865086687,0.5882352941176471,4
0.5334355828220858,0.29759584145549056,0.7126872117901899,0.6495633940765071,0.14705882352941177,6
0.7052402862985683,0.34827810266406756,0.6086924743185955,0.6615579865086687,0.6470588235294118,5
0.6860173824130879,0.2982456140350877,0.5331167191590587,0.6563711357271949,0.5882352941176471,5
0.6631901840490796,0.12475633528265107,0.5990112825419607,0.6745251134623604,0.4411764705882353,3
0.6631901840490796,0.23261858349577647,0.45566718494597935,0.6771185388530991,0.7647058823529411,4
0.678062641265741,0.2771724633220478,0.4571366222037573,0.5540741536698928,0.4411764705882353,4
0.6944274028629854,0.10136452241715399,0.38571276694706913,0.45732573698803947,0.5882352941176471,2
0.6883435582822085,0.28717183028493226,0.5436351313638721,0.46102274765143036,0.5588235294117647,5
0.6234455314209915,0.5038722933459776,0.6231678395295186,0.5483059033982602,0.4411764705882353,5
0.6854166666666665,0.3619233268356075,0.5709045967388271,0.6806844987653626,0.6176470588235294,4
0.7412832310838443,0.10916179337231968,0.5031362543023828,0.6952725165882647,0.6764705882352942,4
0.8367970347648259,0.15919428200129954,0.43755398742840423,0.6155246858230683,0.6764705882352942,4
0.8644299591002044,0.11565951916829109,0.46722215577615644,0.5386944586224498,0.6470588235294118,4
0.834394171779141,0.20402858999350226,0.5268707889805844,0.5578209708791437,0.5,4
0.8175741308793455,0.23261858349577647,0.5808980850243857,0.561386930791409,0.4117647058823529,4
0.7767254601226993,0.37037037037037035,0.5009501787399168,0.5182712336703883,0.5588235294117647,5
0.6866180981595091,0.24561403508771928,0.5840210501136227,0.6139037949538562,0.47058823529411764,4
0.6541794478527606,0.057829759584145546,0.48689683583835,0.6939758038928971,0.6470588235294118,2
0.6866180981595091,0.21832358674463936,0.5643463700514293,0.6566953139010359,0.6764705882352942,5
0.6379601226993864,0.23066926575698504,0.5968252069794948,0.6229807838214398,0.3529411764705882,2
0.6728016359918197,0.23391812865497075,0.5874563117117837,0.5750024140927827,0.5,5
0.6890209611451941,0.5074723846653669,0.6033834336668926,0.49752383054448224,0.20588235294117646,4
0.6896216768916155,0.21962313190383365,0.6127523289346037,0.6093653005200643,0.4117647058823529,5
0.707042433537832,0.07602339181286549,0.6839559329692089,0.6891131312852625,0.2647058823529412,6
0.7202581799591001,0.1046133853151397,0.4859599463115788,0.6109861913892747,0.6176470588235294,4
0.7304703476482615,0.25146198830409355,0.4900198009275871,0.49233697976300483,0.5294117647058824,4
0.657548679647906,0.15560640732265446,0.5337548902859897,0.5812463676150514,0.6176470588235294,4
0.7034381390593044,0.18128654970760233,0.42318834801791383,0.5490681601854028,0.47058823529411764,4
0.7088445807770959,0.10656270305393112,0.6624074738534731,0.5707880978328355,0.20588235294117646,6
0.7965490797546011,0.08576998050682261,0.4987641031774509,0.5497165165330866,0.4117647058823529,4
0.8253834355828219,0.14165042235217673,0.451607330329971,0.4959029396752701,0.6764705882352942,2
0.8233128834355826,0.11695906432748537,0.4745843798588686,0.4860189540770605,0.5,2
0.7623082822085888,0.21832358674463936,0.5050100333559251,0.4621884095956741,0.38235294117647056,4
0.657183026584867,0.3157894736842105,0.6015096546133505,0.49201280158916383,0.3529411764705882,5
0.6589851738241308,0.2014294996751137,0.6383606426663477,0.5474472693161925,0.4117647058823529,3
0.6604440549225824,0.2506265664160401,0.6462126691764294,0.579957709035801,0.3529411764705882,4
0.6196319018404908,0.11563186927128694,0.48606626001674436,0.6128209019050654,0.29411764705882354,4
0.5814928425357873,0.03378817413905133,0.5368642772661432,0.6041784497385869,0.38235294117647056,4
0.5724821063394682,0.03248862897985705,0.6227458172201623,0.6041784497385869,0.4117647058823529,4
0.598913599182004,0.08447043534762833,0.5371765737750667,0.6246016746906502,0.3235294117647059,4
0.6007157464212678,0.11630929174788823,0.5481069515873966,0.6842504586776297,0.29411764705882354,4
0.6115286298568506,0.20987654320987653,0.48127549867772323,0.6498875722503481,0.5,2
0.5935071574642126,0.2774528914879792,0.5705923002299034,0.5737057013974152,0.14705882352941177,5
0.538241308793456,0.09811565951916829,0.6152507010059933,0.6751734698100442,0.23529411764705882,4
0.556262781186094,0.13515269655620532,0.492205876490053,0.702728614586638,0.38235294117647056,4
0.6932515337423312,0.41093276927543443,0.4235538013794201,0.6859886054820592,0.38235294117647056,4
0.6193379345603272,0.48538011695906436,0.6546000611303804,0.5730573450497296,0.11764705882352941,3
0.5736835378323107,0.2605588044184535,0.6174367765684594,0.5224855499303356,0.20588235294117646,4
0.540644171779141,0.23196881091617932,0.6683411075230234,0.4414410064697698,0.2647058823529412,5
0.5033997955010224,0.4178037686809616,0.6689657005408711,0.48650177263384364,0.1764705882352941,6
0.5574642126789365,0.29109811565951915,0.6108785498810616,0.6998110110220583,0.20588235294117646,4
0.5052019427402863,0.2521117608836907,0.6989461653975468,0.7993337103916343,0.11764705882352941,6
0.4505368098159509,0.42884990253411304,0.49189357998112937,0.7944710377839979,0.4117647058823529,4
0.41088957055214714,0.3216374269005848,0.5515422131855572,0.6981901201528444,0.23529411764705882,3
0.4763937049879967,0.24374947029409272,0.6592166182188179,0.6431503041157143,0.11764705882352941,6
0.46687116564417175,0.19327278005889437,0.5635689510824065,0.6800292450097238,0.29411764705882354,4
0.42499333155508134,0.06068310873802865,0.5366877618480557,0.7108048795262754,0.29411764705882354,4
0.4427275051124744,0.10591293047433398,0.5521668062034046,0.6732284007669911,0.23529411764705882,4
0.37730061349693245,0.07913400522583053,0.5760076545867718,0.6455973845029046,0.20588235294117646,4
0.4168967280163599,0.3001949317738791,0.6742747411925738,0.6126070822584886,0.058823529411764705,6
0.4048824130879345,0.46848602988953847,0.5790243059708435,0.5286449352333396,0.29411764705882354,4
0.43491820040899787,0.29759584145549056,0.6030711371579689,0.41258914899780663,0.11764705882352941,4
0.49202453987730055,0.2841856414084858,0.6933779850895028,0.4572153784607771,0.3235294117647059,4
0.5325153374233128,0.23773381444154124,0.6047123549814615,0.575078285580279,0.29411764705882354,2
0.513611963190184,0.16374269005847952,0.7058166885938684,0.6242774965168092,0.2647058823529412,5
0.46014826175869117,0.33203378817413903,0.755159537003814,0.6122829040846458,0.08823529411764705,6
0.4259074642126789,0.3866146848602989,0.744541455700408,0.548419803837719,0.08823529411764705,3
0.4289110429447852,0.24041585445094216,0.7298635197809937,0.5373977459270805,0.14705882352941177,4
0.36643660531697336,0.08771929824561403,0.7320495953434596,0.5581451490529865,0.2647058823529412,5
0.38711656441717784,0.14084857533905684,0.7128333931347923,0.5317073843649585,0.2647058823529412,4
0.26071063394683025,0.13710201429499674,0.8088745365386916,0.5066008194120659,0.08823529411764705,7
0.37905163599182,0.1286549707602339,0.7676513973607622,0.497848008718325,0.029411764705882353,3
0.4269938650306747,0.04329973870847331,0.7440896224534546,0.6561918031203895,0.08823529411764705,3
0.3994759713701431,0.0714749837556855,0.6914510491833779,0.7533004097060338,0.2647058823529412,7
0.4715618609406952,0.26380766731643923,0.7723358449946178,0.8041963829992671,0.08823529411764705,6
0.5238241308793455,0.2826510721247563,0.703942909540326,0.8239712516036466,0.058823529411764705,6
0.504601226993865,0.05263157894736842,0.7261159616739092,0.8395318039480788,0.20588235294117646,5
0.4279018404907975,0.022144249512670564,0.7094143443766694,0.7877281317680822,0.1764705882352941,2
0.41509458077709604,0.10981156595191682,0.7545349439859665,0.6430798305996603,0.11764705882352941,3
0.3970731083844581,0.30669265756985054,0.6670919214873288,0.6284918127767583,0.11764705882352941,4
0.3826559304703476,0.17218973359324236,0.7123749152812662,0.635299554427446,0.1764705882352941,4
0.36883946830265846,0.28654970760233917,0.656161543674999,0.4871501289815292,0.11764705882352941,2
0.36703732106339465,0.3476283300844704,0.718933141968664,0.3299237146680287,0.08823529411764705,6
0.32318507157464205,0.41325536062378165,0.7695251764143045,0.31468734049744107,0.08823529411764705,3
0.29855572597137015,0.1332033788174139,0.7735850310303125,0.40318798195638195,0.029411764705882353,3
0.25470347648261754,0.17413905133203378,0.7254913686560618,0.4508421735111945,0.08823529411764705,4
0.25710633946830264,0.20857699805068225,0.8126220946457761,0.3185774785835491,0.029411764705882353,6
0.3532208588957055,0.3541260558804418,0.7429799731557896,0.3824405788304759,0.058823529411764705,4
0.25582822085889567,0.23375222927294592,0.6924211617430132,0.5956049716516514,0.20588235294117646,4
0.1850204498977505,0.15984405458089668,0.780767850735558,0.6541018885102972,0.08823529411764705,4
0.2877428425357873,0.14165042235217673,0.8407287804489096,0.6874922404160504,0.0,7
0.27141904507868764,0.21527248071870497,0.8381217835048507,0.7848866396008365,0.058823529411764705,6
0.4344376278118609,0.3110244747671647,0.8477242222488006,0.6931545525191645,0.029411764705882353,3
0.5142126789366053,0.45743989603638724,0.783890815824795,0.5526341200976663,0.058823529411764705,3
0.45173824130879336,0.5334632878492528,0.7464152347539501,0.36363824474762474,0.058823529411764705,5
0.3165771983640081,0.37686809616634176,0.7423553801379421,0.2715716433764186,0.08823529411764705,6
0.3255879345603272,0.4262508122157245,0.6396098287020424,0.3704459863983125,0.08823529411764705,5
0.43251533742331283,0.7225471085120208,0.546545469042778,0.20738436495565082,0.058823529411764705,3
0.4997955010224948,0.4307992202729045,0.7426676766468656,0.25471437833662236,0.029411764705882353,2
0.4667561349693251,0.50227420402859,0.6330516020146446,0.41518257438854533,0.11764705882352941,4
0.39943170810461737,0.3513696522006771,0.782976937619734,0.5899453217059953,0.08823529411764705,2
0.27753067484662575,0.4048083170890189,0.6452311658626693,0.6168213985184359,0.1764705882352941,4
0.25230061349693245,0.06367771280051981,0.7742096240481602,0.6164972203445949,0.08823529411764705,3
0.31477505112474435,0.142949967511371,0.7451660487182554,0.6485908595549805,0.14705882352941177,4
0.19943762781186092,0.2884990253411306,0.6620951773445494,0.7711302092673566,0.1764705882352941,2
0.1135352760736196,0.11306042884990253,0.6321147124878734,0.8353174876881244,0.14705882352941177,2
0.15828220858895703,0.1800008294969101,0.6340549376071443,0.8233849719275508,0.1764705882352941,2
0.284739263803681,0.29759584145549056,0.8332336642347407,0.742602529969238,0.029411764705882353,3
0.36523517382413084,0.17413905133203378,0.8426025595024518,0.6861955277206828,0.029411764705882353,3
0.16779141104294476,0.1617518974741819,0.7737511461946338,0.7065152915534334,0.1764705882352941,2
0.12615030674846622,0.031189083820662766,0.7801432577177105,0.7095363562373258,0.11764705882352941,2
0.15398773006134966,0.04130894612417568,0.8981381812382889,0.7631292160406122,0.11764705882352941,2
0.33519938650306746,0.2794022092267706,0.6314901194700262,0.7708060310935156,0.08823529411764705,2
0.37785020449897744,0.40545808966861596,0.5090698879719331,0.7481135589245564,0.14705882352941177,4
0.4132924335378323,0.3203378817413905,0.7051920955760209,0.7396849264046566,0.08823529411764705,2
0.3607361963190183,0.35319978433080335,0.8589084240322129,0.6677794484832571,0.029411764705882353,7
0.3898906375033342,0.44986863293499446,0.800646202434006,0.6445033956239232,0.058823529411764705,3
0.3376022494887525,0.20337881741390512,0.8173065422796315,0.7007835455435849,0.058823529411764705,3
0.33619631901840485,0.20986271826137448,0.8809153610014753,0.6697659019740385,0.0,7
0.2762517316445675,0.13205055649877379,0.907781863139109,0.668982712425704,0.14705882352941177,2
0.2839557215257401,0.0932282396813289,0.9000379609262465,0.7239975217313344,0.058823529411764705,2
0.32331288343558273,0.10302351623740202,0.8356257226009649,0.8809921231601212,0.029411764705882353,7
0.34729379686434897,0.1495343296512887,0.9476591051043868,0.865012208412077,0.029411764705882353,7
0.30996932515337416,0.15139701104613384,0.8313598851811983,0.7403332827523421,0.11764705882352941,1
0.16196319018404906,0.09638754095640992,0.8435992504883785,0.665792994992481,0.11764705882352941,1
0.2834355828220858,0.45672099871427985,0.7080492764023443,0.6856575299002632,0.058823529411764705,5
