,x_l,x_m,x_r,w_l,w_m,w_r,xw_l,xw_m,xw_r,m_l,m_m,m_r,y_l,y_m,y_r
1044,0.08114015589342341,0.1704987996799146,0.2598574434664058,6,7,8,0.48684093536054046,1.1934915977594023,2.0788595477312466,0.9456169574982074,0.9645611352917014,0.9835053130851954,0.0294117647058823,0.0294117647058823,0.0294117647058823
1045,0.33640081799590993,0.349216087252897,0.36203135650988405,5,6,7,1.6820040899795496,2.0952965235173817,2.5342194955691886,0.8750397568959941,0.9266727797047134,0.9783058025134327,0.0588235294117647,0.0588235294117647,0.0588235294117647
1046,0.29062713019768227,0.3235855487389229,0.3565439672801636,5,6,7,1.4531356509884112,1.9415132924335374,2.495807770961145,0.811177114203068,0.8234067340872748,0.8356363539714816,0.0294117647058823,0.0294117647058823,0.0294117647058823
1047,0.23006134969325148,0.2576687116564417,0.28527607361963186,4,5,6,0.9202453987730059,1.2883435582822083,1.7116564417177913,0.7464816808196786,0.7989474943188613,0.8514133078180439,0.088235294117647,0.088235294117647,0.088235294117647
1048,0.18710322752734054,0.2024539877300613,0.21780474793278204,3,4,5,0.5613096825820216,0.8098159509202452,1.0890237396639102,0.6302727119875058,0.6940158673204959,0.757759022653486,0.1470588235294117,0.1470588235294117,0.1470588235294117
1049,0.15241397706054935,0.1717524673246198,0.19109095758869024,5,6,7,0.7620698853027468,1.0305148039477188,1.3376367031208316,0.783343646918318,0.8215021779864762,0.8596607090546343,0.0588235294117647,0.0588235294117647,0.0588235294117647
1050,0.20245398773006135,0.2104294478527607,0.21840490797546003,5,6,7,1.0122699386503067,1.2625766871165642,1.5288343558282202,0.8884104772156443,0.8978192401227925,0.9072280030299407,0.0588235294117647,0.0588235294117647,0.0588235294117647
1051,0.21505856107083088,0.2263803680981594,0.2377021751254879,6,7,8,1.2903513664249853,1.5846625766871159,1.9016174010039033,0.8337120759079855,0.9166367659370888,0.9995614559661921,0.0588235294117647,0.0588235294117647,0.0588235294117647
1052,0.23408254322364747,0.2490239821528164,0.26396542108198534,4,5,6,0.9363301728945899,1.245119910764082,1.5837925264919122,0.7491218044979556,0.750787385878882,0.7524529672598085,0.088235294117647,0.088235294117647,0.088235294117647
1053,0.19801680448119502,0.2191411042944785,0.24026540410776198,4,5,6,0.7920672179247801,1.0957055214723925,1.441592424646572,0.7118996814633388,0.7474562231170292,0.7830127647707196,0.0588235294117647,0.0588235294117647,0.0588235294117647
1054,0.24509202453987713,0.2613897039210455,0.2776873833022139,2,3,4,0.49018404907975427,0.7841691117631364,1.1107495332088555,0.8171028706433769,0.81856930642441,0.820035742205443,0.0588235294117647,0.0588235294117647,0.0588235294117647
1055,0.2477874099759936,0.2939850626833822,0.34018271539077083,5,6,7,1.238937049879968,1.7639103761002932,2.3812790077353956,0.7538143989972614,0.8156364348623439,0.8774584707274264,0.0588235294117647,0.0588235294117647,0.0588235294117647
1056,0.37863113496932504,0.3863803680981594,0.39412960122699375,2,3,4,0.7572622699386501,1.1591411042944781,1.576518404907975,0.6376944101139771,0.6919923631321789,0.7462903161503808,0.0294117647058823,0.0294117647058823,0.0294117647058823
1057,0.3830346425713522,0.4018788343558281,0.420723026140304,5,6,7,1.9151732128567611,2.4112730061349685,2.945061182982128,0.48389607373086563,0.5833964570957753,0.6828968404606849,0.1176470588235294,0.1176470588235294,0.1176470588235294
1058,0.3301989621474817,0.3641904507868764,0.3981819394262711,5,6,7,1.6509948107374084,2.185142704721258,2.787273575983898,0.7539868821284087,0.7823972238255945,0.8108075655227803,0.0588235294117647,0.0588235294117647,0.0588235294117647
1059,0.2844662111916712,0.2962074735080869,0.3079487358245026,5,6,7,1.422331055958356,1.7772448410485215,2.155641150771518,0.7056321497476862,0.7255765404312229,0.7455209311147596,0.1176470588235294,0.1176470588235294,0.1176470588235294
1060,0.26338190184049065,0.2727249488752555,0.28206799591002035,3,4,5,0.790145705521472,1.090899795501022,1.4103399795501017,0.7101257159563582,0.7654653217982963,0.8208049276402344,0.2647058823529412,0.2647058823529412,0.2647058823529412
1061,0.2799875747456705,0.2914110429447852,0.3028345111438999,1,2,3,0.2799875747456705,0.5828220858895704,0.9085035334316998,0.6117068547611803,0.6547861101144201,0.69786536546766,0.2352941176470588,0.2352941176470588,0.2352941176470588
1062,0.30684309064695725,0.3142579793430146,0.3216728680390719,3,4,5,0.9205292719408718,1.2570319173720583,1.6083643401953596,0.5648821037984383,0.5686275994079404,0.5723730950174425,0.2647058823529412,0.2647058823529412,0.2647058823529412
1063,0.3087713760706558,0.3290877567351293,0.3494041373996028,3,4,5,0.9263141282119673,1.3163510269405172,1.747020686998014,0.5158824779028311,0.5761185906269446,0.636354703351058,0.2647058823529412,0.2647058823529412,0.2647058823529412
1064,0.36912344301914846,0.3697205180640763,0.37031759310900414,1,2,3,0.36912344301914846,0.7394410361281526,1.1109527793270124,0.4348114562682197,0.4556463651787177,0.4764812740892157,0.2647058823529412,0.2647058823529412,0.2647058823529412
1065,0.3648742695021703,0.3709146681539319,0.3769550668056936,3,4,5,1.0946228085065108,1.4836586726157277,1.8847753340284679,0.42011352349724607,0.4973161829997137,0.5745188425021813,0.2647058823529412,0.2647058823529412,0.2647058823529412
1066,0.3732795412109895,0.3829954654574553,0.39271138970392105,2,3,4,0.746559082421979,1.1489863963723659,1.5708455588156842,0.6264662191090796,0.651721502004649,0.6769767849002183,0.2647058823529412,0.2647058823529412,0.2647058823529412
1067,0.3391963527438734,0.3635636169645238,0.38793088118517416,3,4,5,1.01758905823162,1.454254467858095,1.9396544059258707,0.5153092632011946,0.6012109362135103,0.687112609225826,0.3235294117647059,0.3235294117647059,0.3235294117647059
1068,0.3779015400275322,0.4122981454058246,0.446694750784117,2,3,4,0.7558030800550644,1.2368944362174739,1.786779003136468,0.7514728462822767,0.7730142822381416,0.7945557181940065,0.1176470588235294,0.1176470588235294,0.1176470588235294
1069,0.34057485096801,0.3435049346492397,0.3464350183304694,3,4,5,1.02172455290403,1.3740197385969588,1.732175091652347,0.5444405463648352,0.7299314103264118,0.9154222742879885,0.3235294117647059,0.3235294117647059,0.3235294117647059
1070,0.3140974996433157,0.3493651020116992,0.3846327043800827,3,4,5,0.942292498929947,1.3974604080467967,1.9231635219004133,0.3259551930999933,0.3589496824032584,0.3919441717065235,0.2352941176470588,0.2352941176470588,0.2352941176470588
1071,0.40677597359295803,0.4199003067484662,0.43302463990397433,3,4,5,1.2203279207788742,1.6796012269938647,2.1651231995198716,0.1766370432771893,0.2929607037967282,0.409284364316267,0.3235294117647059,0.3235294117647059,0.3235294117647059
1072,0.3815817551347025,0.3936516404374499,0.40572152574019726,3,4,5,1.1447452654041075,1.5746065617497995,2.0286076287009864,0.5216247276433544,0.5256080248358059,0.5295913220282574,0.3235294117647059,0.3235294117647059,0.3235294117647059
1073,0.41466815393195755,0.4177914110429447,0.42091466815393186,3,4,5,1.2440044617958725,1.6711656441717788,2.1045733407696594,0.41435524966203097,0.5176414304509029,0.6209276112397749,0.3235294117647059,0.3235294117647059,0.3235294117647059
1074,0.3859871723368655,0.4115448968209704,0.43710262130507527,5,6,7,1.9299358616843276,2.469269380925822,3.059718349135527,0.6744290378867066,0.7242137920286469,0.7739985461705872,0.088235294117647,0.088235294117647,0.088235294117647
1075,0.34279141104294464,0.3604294478527606,0.37806748466257656,5,6,7,1.7139570552147232,2.1625766871165637,2.646472392638036,0.8059433983522529,0.8237833003125274,0.841623202272802,0.088235294117647,0.088235294117647,0.088235294117647
1076,0.35153374233128826,0.3957055214723926,0.4398773006134969,6,7,8,2.1092024539877294,2.769938650306748,3.519018404907975,0.7426543874337199,0.7881034963919784,0.8335526053502369,0.0588235294117647,0.0588235294117647,0.0588235294117647
1077,0.4474693251533741,0.4840490797546012,0.5206288343558283,5,6,7,2.237346625766871,2.904294478527607,3.644401840490798,0.6303073795000598,0.6972052784754614,0.7641031774508631,0.0588235294117647,0.0588235294117647,0.0588235294117647
1078,0.3895641615541921,0.4108895705521471,0.4322149795501021,4,5,6,1.5582566462167684,2.0544478527607355,2.5932898773006126,0.5324921261412111,0.5634094805246581,0.5943268349081051,0.2058823529411764,0.2058823529411764,0.2058823529411764
1079,0.32383052147239255,0.3682387525562371,0.4126469836400817,4,5,6,1.2953220858895702,1.8411937627811856,2.47588190184049,0.6165331100745526,0.6252441892915521,0.6339552685085517,0.2647058823529412,0.2647058823529412,0.2647058823529412
1080,0.4375766871165643,0.4570552147239263,0.4765337423312883,2,3,4,0.8751533742331286,1.371165644171779,1.9061349693251532,0.6405828302210574,0.6426663477255512,0.644749865230045,0.1764705882352941,0.1764705882352941,0.1764705882352941
